M,m,alpha,delta,log_delta
3,430,0.6500000000000001,0.003274029031381788,2.484917473942705
3,430,0.7000000000000002,0.007614108192231864,2.1183809563953777
3,430,0.7500000000000002,0.005735621761634195,2.241419496156735
3,430,0.8000000000000003,0.004256381991471947,2.370959402953627
3,430,0.8500000000000003,0.0011781110912403106,2.9288137553571816
3,430,0.9000000000000004,0.0030391963536220068,2.5172412405124276
3,430,0.9500000000000004,0.0030760624119785416,2.5120048571336406
3,430,1.0000000000000004,0.8363044253305829,0.07763560512652426
3,450,0.5,0.027534625915175154,1.560120819457941
3,450,0.55,0.013597616925245451,1.8665371980196444
3,450,0.6000000000000001,0.004844225966812715,2.314775606682792
3,450,0.6500000000000001,0.003964542210831423,2.4018069538162474
3,450,0.7000000000000002,0.006867328408729344,2.163212183319559
3,450,0.7500000000000002,0.0018533131233763691,2.732051198994068
3,450,0.8000000000000003,0.0015985350826667134,2.7962778279306915
3,450,0.8500000000000003,0.006474685422472284,2.188781327262655
3,450,0.9000000000000004,0.0010767350566722352,2.9678911468231504
3,450,0.9500000000000004,0.004262684551260409,2.3703168049826773
3,450,1.0000000000000004,1.2432736885275648,-0.09456674274745314
3,470,0.5,0.02704936149288598,1.5678429820690243
3,470,0.55,0.014218960031928778,1.847132166539523
3,470,0.6000000000000001,0.006501046635058216,2.187016718551228
3,470,0.6500000000000001,0.0035944962268254087,2.444361967934979
3,470,0.7000000000000002,0.016999973315695478,1.769551760319097
3,470,0.7500000000000002,0.000278048804376979,3.5558789680698966
3,470,0.8000000000000003,0.0006096735502215346,3.214902645788322
3,470,0.8500000000000003,0.0015915809288889616,2.79817127342607
3,470,0.9000000000000004,0.005377816610072912,2.26939401181732
3,470,0.9500000000000004,0.0018626963097453208,2.729857945829926
3,470,1.0000000000000004,1.7435955927891487,-0.24144576259973427
3,490,0.5,0.027218178072329225,1.565140948920181
3,490,0.55,0.015004319505366681,1.8237836964581124
3,490,0.6000000000000001,0.027007110428761905,1.5685218797879452
3,490,0.6500000000000001,0.0029052397581997022,2.536818021150945
3,490,0.7000000000000002,0.0038221046155086577,2.417697429966423
3,490,0.7500000000000002,0.00048142108973427415,3.3174748883970953
3,490,0.8000000000000003,0.0014831221748770626,2.828823071702957
3,490,0.8500000000000003,0.00657514489439167,2.182094672322401
3,490,0.9000000000000004,0.0012959169044549517,2.8874228449883104
3,490,0.9500000000000004,0.0025489291569280553,2.593642234826055
3,490,1.0000000000000004,3.1012688698321216,-0.4915394197757216
4,50,0.5,0.01908194050970955,1.719377462451303
4,50,0.55,0.10158507556159045,0.9931700920259954
4,50,0.6000000000000001,0.006845769808066884,2.1645777082900346
4,50,0.6500000000000001,0.009819025559257904,2.007931609487536
4,50,0.7000000000000002,0.0067776566683134315,2.1689204347363935
4,50,0.7500000000000002,0.10612680780939172,0.9741748987272034
4,50,0.8000000000000003,0.006145201170726868,2.211463895380205
4,50,0.8500000000000003,0.032887649637685167,1.4829671628766516
4,50,0.9000000000000004,0.02657621515223744,1.5755068689741354
4,50,0.9500000000000004,0.017908658650048228,1.7469369413814446
4,50,1.0000000000000004,0.018222005243230602,1.7394038327334447
4,70,0.5,0.018971012190211797,1.7219094968975062
4,70,0.55,0.014310635432324477,1.844341081919801
4,70,0.6000000000000001,0.022865446997278816,1.640820304165036
4,70,0.6500000000000001,0.009658009692558173,2.0151123630874204
4,70,0.7000000000000002,0.05516395330305238,1.258344617837394
4,70,0.7500000000000002,0.0498572751920164,1.302271460316958
4,70,0.8000000000000003,0.010024771078439321,1.9989255359652098
4,70,0.8500000000000003,0.015393891214849749,1.8126515868266495
4,70,0.9000000000000004,0.09432349863834324,1.025380098804116
4,70,0.9500000000000004,0.03684619348873214,1.4336073716374331
4,70,1.0000000000000004,0.003441588172224726,2.4632410995026266
4,90,0.5,0.01916143598471817,1.7175719474041142
4,90,0.55,0.01700760695413339,1.7693567892520696
4,90,0.6000000000000001,0.007822239052409483,2.1066689158761
4,90,0.6500000000000001,0.024155494699515064,1.6169840638255846
4,90,0.7000000000000002,0.02110906676933587,1.675530966402752
4,90,0.7500000000000002,0.0232880162039243,1.6328675053847532
4,90,0.8000000000000003,0.012640455987711486,1.8982372591727017
4,90,0.8500000000000003,0.005979510650763619,2.2233343562070718
4,90,0.9000000000000004,0.0014403067675050707,2.8415449987062953
4,90,0.9500000000000004,0.01240725620907071,1.9063242495254014
4,90,1.0000000000000004,0.014336945272967312,1.8435433725466448
4,110,0.5,0.01908809487043774,1.719237415165497
4,110,0.55,0.08055264084233398,1.093920217076508
4,110,0.6000000000000001,0.04169293446943126,1.3799375368950162
4,110,0.6500000000000001,0.009540585552696344,2.020424969687851
4,110,0.7000000000000002,0.040836780714110454,1.3889485019721248
4,110,0.7500000000000002,0.009762264453483473,2.0104494317611445
4,110,0.8000000000000003,0.02304414330180426,1.6374394327429709
4,110,0.8500000000000003,0.015374247937651443,1.8132061194235343
4,110,0.9000000000000004,0.0028260572801848973,2.5488190398632153
4,110,0.9500000000000004,0.009780299221182674,2.009647858083501
4,110,1.0000000000000004,0.021234888203425638,1.6729500211231794
4,130,0.5,0.018856757713394207,1.7245329790553054
4,130,0.55,0.019075654941314742,1.7195205421009463
4,130,0.6000000000000001,0.027171303326767895,1.5658895292652941
4,130,0.6500000000000001,0.04083558739719089,1.3889611929462045
4,130,0.7000000000000002,0.031525457899031356,1.5013385966952975
4,130,0.7500000000000002,0.037157575024230075,1.429952636657952
4,130,0.8000000000000003,0.013945382000763595,1.8555695847646247
4,130,0.8500000000000003,0.017428074544668274,1.758750591135363
4,130,0.9000000000000004,0.011641134319986516,1.9340046996767635
4,130,0.9500000000000004,0.006788719275349458,2.1682121497417772
4,130,1.0000000000000004,0.009069107753073324,2.0424354380752683
4,150,0.5,0.019089742447617502,1.719199930921842
4,150,0.55,0.056150059308136616,1.2506497806815464
4,150,0.6000000000000001,0.006932519357816101,2.1591089090590114
4,150,0.6500000000000001,0.042796684891374955,1.3685898709200874
4,150,0.7000000000000002,0.034661939881379104,1.4601471353265725
4,150,0.7500000000000002,0.02687643282275571,1.570628373572001
4,150,0.8000000000000003,0.025230567736707323,1.5980729769043418
4,150,0.8500000000000003,0.05975265467223366,1.223642795251935
4,150,0.9000000000000004,0.0012918567823796765,2.888785630357821
4,150,0.9500000000000004,0.005279004269149156,2.277447986783438
4,150,1.0000000000000004,0.015222828912927066,1.8175046335634024
4,170,0.5,0.019147423549874008,1.7178896558128833
4,170,0.55,0.014130933903851025,1.8498291349747766
4,170,0.6000000000000001,0.006579349899928564,2.1818170165413466
4,170,0.6500000000000001,0.0056088859226505715,2.251123392878197
4,170,0.7000000000000002,0.030054663180498306,1.5220881347614315
4,170,0.7500000000000002,0.015246811003108261,1.8168209831093998
4,170,0.8000000000000003,0.022008592166542534,1.6574077372675018
4,170,0.8500000000000003,0.011792280424635898,1.928402201684491
4,170,0.9000000000000004,0.01651789925999611,1.7820451869069593
4,170,0.9500000000000004,0.00601348416113763,2.2208738285766585
4,170,1.0000000000000004,0.009852908466855837,2.006435551770718
4,190,0.5,0.019137997753300176,1.7181035007378143
4,190,0.55,0.09146773696964594,1.0387320657903607
4,190,0.6000000000000001,0.03981932413700078,1.3999061156311128
4,190,0.6500000000000001,0.022308222043792826,1.6515350414301606
4,190,0.7000000000000002,0.03857699671998498,1.4136715858862252
4,190,0.7500000000000002,0.06222123347266507,1.2060613836956178
4,190,0.8000000000000003,0.00423006977028954,2.3736524693621073
4,190,0.8500000000000003,0.0036376902939335948,2.4391742787088138
4,190,0.9000000000000004,0.005567249977858791,2.2543592777828243
4,190,0.9500000000000004,0.0270994804437856,1.5670390354193193
4,190,1.0000000000000004,0.010023100538975333,1.9989979133313998
4,210,0.5,0.018202011964886473,1.7398806044899724
4,210,0.55,0.013428340971746371,1.87197763970077
4,210,0.6000000000000001,0.009624020988371135,2.016643438543957
4,210,0.6500000000000001,0.016066898547765395,1.7940679485998003
4,210,0.7000000000000002,0.003647030657134815,2.4380605859682256
4,210,0.7500000000000002,0.0035276000511442677,2.4525206597724347
4,210,0.8000000000000003,0.010115905019259847,1.9949952570070502
4,210,0.8500000000000003,0.007534590931028445,2.1229403214806895
4,210,0.9000000000000004,0.016265225853566177,1.7887399018702
4,210,0.9500000000000004,0.006205776027710321,2.2072039025650607
4,210,1.0000000000000004,0.005033138362725187,2.2981611305323075
4,230,0.5,0.018769524724850214,1.726546724287989
4,230,0.55,0.013855331287204292,1.8583830855811603
4,230,0.6000000000000001,0.007290150496692661,2.1372635060841483
4,230,0.6500000000000001,0.01691875010216075,1.7716317242630113
4,230,0.7000000000000002,0.001439219521542821,2.8418729588614857
4,230,0.7500000000000002,0.003924058731061418,2.406264501193972
4,230,0.8000000000000003,0.006044856555891634,2.2186140004647266
4,230,0.8500000000000003,0.004823966213641525,2.3165957425927046
4,230,0.9000000000000004,0.0034520317254831847,2.4619252216071845
4,230,0.9500000000000004,0.00648976116254968,2.187771285895377
4,230,1.0000000000000004,0.0048645101017516824,2.3129608904046672
4,250,0.5,0.018116696538468702,1.741920990208218
4,250,0.55,0.013260115354854142,1.8774526978197297
4,250,0.6000000000000001,0.007294215249401443,2.1370214249750803
4,250,0.6500000000000001,0.021519440855972495,1.667169017221285
4,250,0.7000000000000002,0.0034601956197331143,2.4608993479791548
4,250,0.7500000000000002,0.007609977579605411,2.1186166227390193
4,250,0.8000000000000003,0.007245731555973921,2.139917759994945
4,250,0.8500000000000003,0.003981754440329602,2.399925526955077
4,250,0.9000000000000004,0.00804531803846444,2.0944567831845844
4,250,0.9500000000000004,0.0011848567036561923,2.9263341699698713
4,250,1.0000000000000004,0.005292841127972245,2.276311141769264
4,270,0.5,0.01816997640509219,1.7406456366515097
4,270,0.55,0.012929932643997853,1.8884037374874518
4,270,0.6000000000000001,0.007952191735467245,2.0995131572008408
4,270,0.6500000000000001,0.011626272750360728,1.9345594927862078
4,270,0.7000000000000002,0.01876248806112364,1.7267095710972287
4,270,0.7500000000000002,0.0020395942477512085,2.690456221539547
4,270,0.8000000000000003,0.015455673514544837,1.8109120648629233
4,270,0.8500000000000003,0.0037565080566636703,2.4252156753825034
4,270,0.9000000000000004,0.00963597554898932,2.016104310682047
4,270,0.9500000000000004,0.0029650277860862836,2.527971232388284
4,270,1.0000000000000004,0.010399100596421323,1.9830042205956637
4,290,0.5,0.018154105931885264,1.741025134710874
4,290,0.55,0.013022359595615663,1.8853103163431877
4,290,0.6000000000000001,0.0076809518403185605,2.1145849579133404
4,290,0.6500000000000001,0.020736283268170678,1.6832690830855834
4,290,0.7000000000000002,0.008032428196751304,2.0951531479917036
4,290,0.7500000000000002,0.0056070257787606504,2.251267447192434
4,290,0.8000000000000003,0.0173752600961756,1.7600686855874388
4,290,0.8500000000000003,0.013327013795089231,1.875267152731833
4,290,0.9000000000000004,0.007547554624174014,2.1221937351592524
4,290,0.9500000000000004,0.008363041146096636,2.0776357664845198
4,290,1.0000000000000004,0.10550794287647307,0.9767148444651077
4,310,0.5,0.018154591602994697,1.7410135163220484
4,310,0.55,0.013657540004615519,1.8646275187095303
4,310,0.6000000000000001,0.007142936042047259,2.146123238537127
4,310,0.6500000000000001,0.002352505941671499,2.628469271011487
4,310,0.7000000000000002,0.011937501542954893,1.923086559274438
4,310,0.7500000000000002,0.006437015729448031,2.1913154296306803
4,310,0.8000000000000003,0.0027232831678457342,2.564907198234411
4,310,0.8500000000000003,0.003497754157544373,2.456210718520563
4,310,0.9000000000000004,0.005119082294967011,2.290807888624637
4,310,0.9500000000000004,0.005521607527612448,2.2579344659781317
4,310,1.0000000000000004,0.4847985325365921,0.31443870342969304
4,330,0.5,0.018764587434735303,1.7266609797074706
4,330,0.55,0.012828291412655889,1.8918311830224468
4,330,0.6000000000000001,0.008326991941795408,2.0795118556173695
4,330,0.6500000000000001,0.004097002353161822,2.387533786604607
4,330,0.7000000000000002,0.012955665774163289,1.8875402642979269
4,330,0.7500000000000002,0.003205077049595112,2.4941615256422702
4,330,0.8000000000000003,0.0029202634497307034,2.534577967180616
4,330,0.8500000000000003,0.0018571420206623898,2.731154883319153
4,330,0.9000000000000004,0.008766211969060958,2.057188032212687
4,330,0.9500000000000004,0.0026575394223110524,2.5755202843718656
4,330,1.0000000000000004,1.0224619082872786,-0.009647137384717702
4,350,0.5,0.018223465245452635,1.7393690371387969
4,350,0.55,0.013067250050950727,1.8838157982920851
4,350,0.6000000000000001,0.0074190352129044545,2.1296525676259006
4,350,0.6500000000000001,0.00240180901725078,2.6194615290112493
4,350,0.7000000000000002,0.0010316668102910735,2.986460540902831
4,350,0.7500000000000002,0.0036255808614101648,2.440622404349214
4,350,0.8000000000000003,0.004022147464804325,2.3955420108211354
4,350,0.8500000000000003,0.0011472060874047902,2.9403585571789814
4,350,0.9000000000000004,0.006242485497059249,2.204642457956103
4,350,0.9500000000000004,0.0027778345536187336,2.556293624181607
4,350,1.0000000000000004,1.6279537472412238,-0.21164206173053932
4,370,0.5,0.018743300937115466,1.727153921851064
4,370,0.55,0.012919734164150308,1.8887464222720773
4,370,0.6000000000000001,0.007811360004616932,2.1072733462660658
4,370,0.6500000000000001,0.006033246193619397,2.2194489524311765
4,370,0.7000000000000002,0.0033284310139363197,2.477760439937266
4,370,0.7500000000000002,0.0004594195870483101,3.3377904928901008
4,370,0.8000000000000003,0.0009025008337925882,3.0445523881908887
4,370,0.8500000000000003,0.009753127379281286,2.0108561037081607
4,370,0.9000000000000004,0.004067255161200055,2.3906985810684667
4,370,0.9500000000000004,0.010915523213336494,1.9619554424359287
4,370,1.0000000000000004,2.200360363771165,-0.342493813177153
4,390,0.5,0.01807182238930554,1.7429980503326898
4,390,0.55,0.012974741666112703,1.8869012804235235
4,390,0.6000000000000001,0.0076189224682593195,2.118106445875535
4,390,0.6500000000000001,0.0026241708222581634,2.5810078976693114
4,390,0.7000000000000002,0.0149544827561567,1.8252286036979752
4,390,0.7500000000000002,0.0028774482575850604,2.540992477132516
4,390,0.8000000000000003,0.0002599164472500666,3.5851662379135996
4,390,0.8500000000000003,0.015986815530745102,1.7962380362636512
4,390,0.9000000000000004,0.00730703599450227,2.1362587533123425
4,390,0.9500000000000004,0.0046152928568308944,2.335800736226292
4,390,1.0000000000000004,2.992508600895637,-0.4760354073043954
4,410,0.5,0.018273760117679123,1.7381720804339924
4,410,0.55,0.012939422974432584,1.8880850903294062
4,410,0.6000000000000001,0.008328900133019197,2.0794123452556534
4,410,0.6500000000000001,0.010841284439753834,1.9649192609663146
4,410,0.7000000000000002,0.0009318994136193823,3.0306309615382254
4,410,0.7500000000000002,0.0029900741529219,2.5243180411720694
4,410,0.8000000000000003,0.0028861639062202306,2.5396790088122794
4,410,0.8500000000000003,0.012508747255619013,1.902786182490005
4,410,0.9000000000000004,0.0010583331367427832,2.975377605763982
4,410,0.9500000000000004,0.0013539758697241147,2.8683890754876886
4,410,1.0000000000000004,3.077430261153901,-0.4881882199984124
4,430,0.5,0.018278593665053945,1.738057221457872
4,430,0.55,0.012883818221600313,1.8899554112904735
4,430,0.6000000000000001,0.0073808613348122715,2.1318929537422253
4,430,0.6500000000000001,0.00964742504619447,2.015588586910553
4,430,0.7000000000000002,0.00819757145166654,2.0863147892448413
4,430,0.7500000000000002,0.0009717035696785539,3.012466201830364
4,430,0.8000000000000003,0.0015941236167846316,2.7974780041407654
4,430,0.8500000000000003,0.0011454393241257272,2.941027911184582
4,430,0.9000000000000004,0.0029496377937549482,2.5302313107443353
4,430,0.9500000000000004,0.004174155440280393,2.379431382391051
4,430,1.0000000000000004,4.83305866879232,-0.6842220670979359
4,450,0.5,0.018184878724891655,1.7402895909131444
4,450,0.55,0.013187641996992433,1.8798328510982698
4,450,0.6000000000000001,0.0075265401497899625,2.1234046173136036
4,450,0.6500000000000001,0.0020895864320823214,2.679939660318357
4,450,0.7000000000000002,0.0031528589851164864,2.501295453088223
4,450,0.7500000000000002,0.0014605273630152642,2.8354903020966504
4,450,0.8000000000000003,0.006669352672583362,2.175916316663341
4,450,0.8500000000000003,0.00908565013108406,2.0416439909492055
4,450,0.9000000000000004,0.004759390334886201,2.3224486756728764
4,450,0.9500000000000004,0.010787713666505794,1.9670705893517777
4,450,1.0000000000000004,5.624130659482174,-0.750055401633561
4,470,0.5,0.018141144937180578,1.7413353069006072
4,470,0.55,0.013003075029421956,1.8859539315094533
4,470,0.6000000000000001,0.007616694089573025,2.1182334866907557
4,470,0.6500000000000001,0.01189114282995983,1.9247764043473103
4,470,0.7000000000000002,0.0025438084306205412,2.594515597684412
4,470,0.7500000000000002,0.0006499811183840055,3.187099259204437
4,470,0.8000000000000003,0.0008429033530578206,3.0742222185424057
4,470,0.8500000000000003,0.001001038249399744,2.999549327929392
4,470,0.9000000000000004,0.009365821454967673,2.028454125633739
4,470,0.9500000000000004,0.0063695572381016275,2.19589075537773
4,470,1.0000000000000004,6.373180218601041,-0.8043561994836852
4,490,0.5,0.018658910081126467,1.7291137281981444
4,490,0.55,0.013696455862223992,1.8633917977053513
4,490,0.6000000000000001,0.008130605123529453,2.0898771306630164
4,490,0.6500000000000001,0.009757207067517482,2.0106744783116794
4,490,0.7000000000000002,0.0027027576738440744,2.5681928909013814
4,490,0.7500000000000002,0.0005386056068968033,3.2687291298853927
4,490,0.8000000000000003,0.002600466581962217,2.5849487228784427
4,490,0.8500000000000003,0.003371376073526587,2.472192799674938
4,490,0.9000000000000004,0.0026802228871855784,2.5718290885645745
4,490,0.9500000000000004,0.0086133515133701,2.0648278287385686
4,490,1.0000000000000004,6.5345129419379795,-0.8152132224426982
5,50,0.5,0.10825351314803837,0.9655580006000057
5,50,0.55,0.017343500104492194,1.7608632527264239
5,50,0.6000000000000001,0.02450137749383102,1.6108094984455672
5,50,0.6500000000000001,0.0437312131637162,1.3592084745645994
5,50,0.7000000000000002,0.036923300243845464,1.4326994882085533
5,50,0.7500000000000002,0.034581015717395296,1.4611622547294887
5,50,0.8000000000000003,0.07568774819158386,1.1209744153931884
5,50,0.8500000000000003,0.00901660881857017,2.0449567715827697
5,50,0.9000000000000004,0.016837367152164877,1.7737258178649096
5,50,0.9500000000000004,0.008722541648426356,2.059356948203891
5,50,1.0000000000000004,0.007661130154134275,2.115707159414383
5,70,0.5,0.10803798903888641,0.9664235081336328
5,70,0.55,0.03503013623195343,1.4555581737108378
5,70,0.6000000000000001,0.060120117578735956,1.220980178721419
5,70,0.6500000000000001,0.023298914256905695,1.6326643168804742
5,70,0.7000000000000002,0.0266490664306626,1.5743180005628639
5,70,0.7500000000000002,0.09866529179458942,1.005835595385555
5,70,0.8000000000000003,0.04768004006324591,1.321663388350888
5,70,0.8500000000000003,0.021081871539631637,1.6760908373278234
5,70,0.9000000000000004,0.02099363372822226,1.6779123841173296
5,70,0.9500000000000004,0.04852681497711203,1.314018212357863
5,70,1.0000000000000004,0.023090192387964247,1.6365724485170734
5,90,0.5,0.10667552177655684,0.9719352242209331
5,90,0.55,0.06679613875540868,1.1752486418012003
5,90,0.6000000000000001,0.019780084263234864,1.7037718626387393
5,90,0.6500000000000001,0.012934126744421333,1.888262887618599
5,90,0.7000000000000002,0.06804075125813881,1.167230899858661
5,90,0.7500000000000002,0.0033018612176503623,2.481241184760471
5,90,0.8000000000000003,0.023250620344857975,1.6335654553007113
5,90,0.8500000000000003,0.002665686121397926,2.5741909891194554
5,90,0.9000000000000004,0.0028796319616674975,2.5406630147514213
5,90,0.9500000000000004,0.010269609335785074,1.9884460770005643
5,90,1.0000000000000004,0.007352251415455445,2.1335796503599678
5,110,0.5,0.10807543153342573,0.966273021700289
5,110,0.55,0.05830315752000233,1.2343079245483561
5,110,0.6000000000000001,0.004444771183929649,2.3521505915249366
5,110,0.6500000000000001,0.009799535986696088,2.0087944878981525
5,110,0.7000000000000002,0.01708548443363071,1.7673727029132118
5,110,0.7500000000000002,0.0026552013763676183,2.575902535475655
5,110,0.8000000000000003,0.019899659682933668,1.701154350680132
5,110,0.8500000000000003,0.0009610119985587725,3.017271189984591
5,110,0.9000000000000004,0.04530942761884466,1.3438114241052421
5,110,0.9500000000000004,0.007456808299518583,2.1274470216580954
5,110,1.0000000000000004,0.011488867556534603,1.9397227770720316
5,130,0.5,0.10647883097334387,0.9727367256082589
5,130,0.55,0.039809674197416406,1.4000113766696884
5,130,0.6000000000000001,0.004975263420031501,2.303183920177051
5,130,0.6500000000000001,0.0024529515975450105,2.610311021351913
5,130,0.7000000000000002,0.04837749247400919,1.3153566459560213
5,130,0.7500000000000002,0.02740862187130865,1.5621128006054357
5,130,0.8000000000000003,0.005376500113424649,2.26950034069852
5,130,0.8500000000000003,0.009217220483175576,2.035400023719684
5,130,0.9000000000000004,0.005826689718701773,2.2345781082258824
5,130,0.9500000000000004,0.01124315117713398,1.9491119497065417
5,130,1.0000000000000004,0.011628298772375955,1.9344838181875341
5,150,0.5,0.10789192482719469,0.9670110588780471
5,150,0.55,0.08750692308028314,1.0579575865591
5,150,0.6000000000000001,0.005013350031734326,2.2998719719192255
5,150,0.6500000000000001,0.005471677967483114,2.261879470692289
5,150,0.7000000000000002,0.013044796812419853,1.8845626811426865
5,150,0.7500000000000002,0.002236256301869878,2.6504784225616493
5,150,0.8000000000000003,0.009193563343083506,2.0365161273197483
5,150,0.8500000000000003,0.005254654851319166,2.2794558050573053
5,150,0.9000000000000004,0.025100791839748848,1.600312577873179
5,150,0.9500000000000004,0.026278417577929956,1.5804007904769646
5,150,1.0000000000000004,0.009546690478595209,2.0201471578391232
5,170,0.5,0.10847743048689247,0.9646606105214457
5,170,0.55,0.03085533401638344,1.5106697478823277
5,170,0.6000000000000001,0.004860485244403988,2.3133203709749166
5,170,0.6500000000000001,0.002809237841405382,2.551411490119464
5,170,0.7000000000000002,0.0011717028778691857,2.931182503387354
5,170,0.7500000000000002,0.01225455057083014,1.911702611640592
5,170,0.8000000000000003,0.007452983450976076,2.1276698431005894
5,170,0.8500000000000003,0.0035613816577695044,2.448381482382612
5,170,0.9000000000000004,0.017872743737756314,1.7478087715738702
5,170,0.9500000000000004,0.005017313852457746,2.2995287313168253
5,170,1.0000000000000004,0.006222314245172713,2.2060480595246115
5,190,0.5,0.1084666871002909,0.9647036243037387
5,190,0.55,0.03037286045502176,1.517514305173202
5,190,0.6000000000000001,0.016038757808596083,1.7948292705757154
5,190,0.6500000000000001,0.004432616766204766,2.353339815174203
5,190,0.7000000000000002,0.008637707448552865,2.063601509206179
5,190,0.7500000000000002,0.001054084468832048,2.977124585634131
5,190,0.8000000000000003,0.002688035181706057,2.5705650514214806
5,190,0.8500000000000003,0.005808454968300999,2.2359393732852566
5,190,0.9000000000000004,0.003547734663698282,2.4500488686601467
5,190,0.9500000000000004,0.002574277149895261,2.5893446982278117
5,190,1.0000000000000004,0.0036972112222040943,2.432125737412478
5,210,0.5,0.1085341622476173,0.9644335416272704
5,210,0.55,0.03023390554478391,1.5195057480590004
5,210,0.6000000000000001,0.009347911714858551,2.0292853978984264
5,210,0.6500000000000001,0.00443673901573822,2.352936117228528
5,210,0.7000000000000002,0.0017653468757671913,2.753169946689603
5,210,0.7500000000000002,0.003907825900795651,2.408064792959406
5,210,0.8000000000000003,0.007530774593533351,2.1231603512367485
5,210,0.8500000000000003,0.007227399581578594,2.141017933758898
5,210,0.9000000000000004,0.0064910720139663,2.187683572644459
5,210,0.9500000000000004,0.013340233675279468,1.8748365629985104
5,210,1.0000000000000004,0.00840977764099434,2.075215487027988
5,230,0.5,0.10851795595776606,0.964498395196319
5,230,0.55,0.03234707641625009,1.4901649654950302
5,230,0.6000000000000001,0.006980462303094077,2.156115813904908
5,230,0.6500000000000001,0.008631581849650103,2.0639096068780005
5,230,0.7000000000000002,0.004845000497814521,2.314706173990287
5,230,0.7500000000000002,0.011055366483807096,1.9564268560470943
5,230,0.8000000000000003,0.004065948167811268,2.390838161993364
5,230,0.8500000000000003,0.007298693081025417,2.136754898579905
5,230,0.9000000000000004,0.008122188570686615,2.0903269318297335
5,230,0.9500000000000004,0.007143490101100005,2.146089552745178
5,230,1.0000000000000004,0.044620119368230175,1.3504692722212905
5,250,0.5,0.10923135973799275,0.9616526601115539
5,250,0.55,0.03027759881552576,1.5188785698099074
5,250,0.6000000000000001,0.0050084311270970645,2.300298294002827
5,250,0.6500000000000001,0.011654469792834335,1.933507479439336
5,250,0.7000000000000002,0.002625286521488776,2.5808232911490996
5,250,0.7500000000000002,0.003797260851711914,2.420529568104369
5,250,0.8000000000000003,0.003539914208510193,2.4510072631781967
5,250,0.8500000000000003,0.0013930136025359678,2.856044642745119
5,250,0.9000000000000004,0.013173047227809109,1.8803137511471697
5,250,0.9500000000000004,0.011877813514222166,1.925263497578954
5,250,1.0000000000000004,0.15621146638964936,0.806287090772535
5,270,0.5,0.10949107594170854,0.9606212765061539
5,270,0.55,0.030324015279014897,1.51821329320941
5,270,0.6000000000000001,0.00465648710957152,2.3319415949531717
5,270,0.6500000000000001,0.004739740511983785,2.3242454341272563
5,270,0.7000000000000002,0.00202008134352884,2.6946311422690004
5,270,0.7500000000000002,0.0009658660539657734,3.015083097245988
5,270,0.8000000000000003,0.0015864245029023065,2.799580590915032
5,270,0.8500000000000003,0.008290035110985472,2.081443630067947
5,270,0.9000000000000004,0.004481115102066589,2.348613900641661
5,270,0.9500000000000004,0.0024459218612844177,2.6115574212797212
5,270,1.0000000000000004,0.7657668123372516,0.11590345952283435
5,290,0.5,0.10936511308396286,0.9611211936465168
5,290,0.55,0.030560800099727232,1.5148352798624514
5,290,0.6000000000000001,0.005689609995923677,2.2449175020448653
5,290,0.6500000000000001,0.006336112130072838,2.198177145648205
5,290,0.7000000000000002,0.0013867170722350638,2.8580121377017993
5,290,0.7500000000000002,0.003377694542608265,2.471379627843134
5,290,0.8000000000000003,0.0013524661313395186,2.868873601753021
5,290,0.8500000000000003,0.006502632276124902,2.1869108046519914
5,290,0.9000000000000004,0.007463102888254418,2.1270805710429928
5,290,0.9500000000000004,0.008862498052763209,2.052443847230517
5,290,1.0000000000000004,1.277251269761631,-0.10627634310235004
5,310,0.5,0.10966414009514258,0.959935362441826
5,310,0.55,0.030452866056444948,1.5163718276969753
5,310,0.6000000000000001,0.0047010510478032955,2.3278050328664346
5,310,0.6500000000000001,0.008353545996923234,2.0781291317030366
5,310,0.7000000000000002,0.0030898681240626898,2.5100600559195216
5,310,0.7500000000000002,0.006490370025457757,2.187730542732218
5,310,0.8000000000000003,0.009076459098159528,2.0420835450970714
5,310,0.8500000000000003,0.013613910921751635,1.8660170953884123
5,310,0.9000000000000004,0.010836742844895756,1.965101232285832
5,310,0.9500000000000004,0.013282028788965485,1.876735582757369
5,310,1.0000000000000004,3.0527171777913513,-0.48468657049120334
5,330,0.5,0.10956907108972597,0.9603120202193346
5,330,0.55,0.030179365050074798,1.5202899016760558
5,330,0.6000000000000001,0.010371398371612571,1.984162683906832
5,330,0.6500000000000001,0.0060857883712987625,2.215683153978374
5,330,0.7000000000000002,0.0013214172889213659,2.8789600153466597
5,330,0.7500000000000002,0.0012882776433085644,2.889990529862372
5,330,0.8000000000000003,0.002462632865492914,2.6086003288734885
5,330,0.8500000000000003,0.003924221194385318,2.406246520967537
5,330,0.9000000000000004,0.0032625518731631553,2.4864425745044145
5,330,0.9500000000000004,0.011396391494371584,1.9432326400814839
5,330,1.0000000000000004,3.191443258856591,-0.5039871274484065
5,350,0.5,0.10944872535605074,0.9607892918763784
5,350,0.55,0.03154838033884092,1.501022932076259
5,350,0.6000000000000001,0.006525789056655941,2.1853669687048947
5,350,0.6500000000000001,0.008359164473648028,2.077837129572742
5,350,0.7000000000000002,0.0014393252562458674,2.8418410538527787
5,350,0.7500000000000002,0.0012243175445775347,2.912105926984551
5,350,0.8000000000000003,0.008455286176215574,2.0728716887583754
